model,year,price,transmission,mileage,fuel type,engine size,mileage2,fuel type2,engine size2,reference
 C Class,2019," £25,699",Semi-Auto,"13,044",n/a,£145,61.4,Diesel,2,/ad/25276619
 C Class,2019," £69,399",Semi-Auto,"1,615",n/a,£145,28,Petrol,4,/ad/25276365
 C Class,2019," £29,199",Semi-Auto,"4,456",n/a,£145,47.1,Petrol,1.5,/ad/25276377
 C Class,2019," £31,899",Semi-Auto,"4,300",n/a,£145,46.3,Petrol,1.5,/ad/25276378
 C Class,2019," £45,199",Semi-Auto,"7,635",n/a,£145,30.4,Petrol,3,/ad/25276379
 C Class,2019," £33,599",Semi-Auto,"1,000",n/a,£145,44.1,Petrol,2,/ad/25276386
 C Class,2019," £23,879",Manual,"1,000",n/a,£145,47.1,Petrol,1.6,/ad/25276388
 C Class,2019," £23,879",Manual,"1,000",n/a,£145,47.1,Petrol,1.6,/ad/25276389
 C Class,2019," £23,499",Manual,712,n/a,£145,47.1,Petrol,1.6,/ad/25276390
 C Class,2019," £22,899",Manual,"4,387",n/a,£145,47.1,Petrol,1.6,/ad/25276391
 C Class,2019," £23,299",Manual,"1,617",n/a,£145,47.1,Petrol,1.6,/ad/25276392
 C Class,2019," £29,199",Semi-Auto,"1,357",n/a,£145,46.3,Petrol,1.5,/ad/25276393
 C Class,2019," £34,299",Semi-Auto,"3,938",n/a,£145,55.4,Diesel,2,/ad/25276394
 C Class,2016," £20,449",Semi-Auto,"11,017",n/a,£30,64.2,Diesel,2.1,/ad/25276406
 C Class,2017," £23,899",Semi-Auto,"20,604",38,£145,65.7,Diesel,2.1,/ad/25276408
 C Class,2019," £32,099",Semi-Auto,724,n/a,£145,64.2,Diesel,2,/ad/25346234
 C Class,2019," £34,449",Semi-Auto,"4,070",n/a,£145,54.3,Diesel,2,/ad/25374175
 C Class,2019," £20,449",Semi-Auto,"13,755",n/a,£145,61.4,Diesel,2,/ad/25374176
 C Class,2019," £20,349",Semi-Auto,"13,910",n/a,£145,46.3,Petrol,1.5,/ad/25374178
 C Class,2018," £28,499",Semi-Auto,"7,661",n/a,£145,54.3,Diesel,2,/ad/25276622
 C Class,2019," £22,899",Semi-Auto,"14,959",n/a,£145,61.4,Diesel,2,/ad/25276627
 C Class,2019," £29,299",Semi-Auto,"5,979",n/a,£145,44.1,Petrol,2,/ad/25276633
 C Class,2019," £30,899",Semi-Auto,"7,942",n/a,£145,57.7,Diesel,2,/ad/25276641
 C Class,2019," £25,799",Semi-Auto,"1,000",n/a,£145,45.6,Petrol,1.5,/ad/25276644
 C Class,2019," £23,399",Semi-Auto,"3,342",n/a,£145,44.1,Petrol,1.5,/ad/25276645
 C Class,2019," £32,199",Semi-Auto,"2,985",n/a,£145,44.1,Petrol,1.5,/ad/25276648
 C Class,2019," £30,599",Semi-Auto,"4,272",n/a,£145,44.1,Petrol,2,/ad/25276649
 C Class,2019," £25,899",Semi-Auto,"6,765",n/a,£145,45.6,Petrol,1.5,/ad/25276654
 C Class,2019," £28,500",Semi-Auto,"5,107",n/a,£150,47.1,Petrol,1.5,/ad/25463919
 C Class,2019," £25,949",Semi-Auto,"12,722",n/a,£145,61.4,Diesel,2,/ad/25374179
 C Class,2019," £25,499",Semi-Auto,"15,414",n/a,£145,61.4,Diesel,2,/ad/25374180
 C Class,2019," £33,299",Semi-Auto,"2,000",n/a,£145,54.3,Diesel,2,/ad/25276328
 C Class,2018," £27,299",Semi-Auto,"3,150",n/a,£145,61.4,Diesel,2,/ad/25276331
 C Class,2019," £31,609",Semi-Auto,"1,000",n/a,£145,64.2,Diesel,2,/ad/25276659
 C Class,2019," £28,000",Semi-Auto,"9,231",n/a,£145,57.7,Diesel,2,/ad/25247779
 C Class,2019," £24,450",Semi-Auto,"15,004",n/a,£145,61.4,Diesel,2,/ad/25247780
 C Class,2018," £25,000",Semi-Auto,"11,150",33,£145,67.3,Diesel,2.1,/ad/25247785
 C Class,2018," £25,000",Automatic,"11,048",38,£145,65.7,Diesel,2.1,/ad/25247811
 C Class,2019," £44,000",Semi-Auto,"8,023",n/a,£145,29.7,Petrol,3,/ad/25247824
 C Class,2019," £25,000",Semi-Auto,"10,000",n/a,£145,60.1,Diesel,1.6,/ad/25247847
 C Class,2019," £24,500",Semi-Auto,"9,200",n/a,£145,45.6,Petrol,1.5,/ad/25247850
 C Class,2019," £26,500",Semi-Auto,"3,000",n/a,£145,60.1,Diesel,1.6,/ad/25247856
 C Class,2019," £31,400",Semi-Auto,100,n/a,£145,64.2,Diesel,2,/ad/25247864
 C Class,2017," £18,510",Semi-Auto,"27,573",32,£30,64.2,Diesel,2.1,/ad/25247872
 C Class,2015," £17,999",Semi-Auto,"15,566",n/a,£125,50.4,Petrol,2,/ad/25276333
 C Class,2019," £35,499",Semi-Auto,"2,616",n/a,£145,36.2,Petrol,3,/ad/25276335
 C Class,2019," £30,199",Semi-Auto,"2,456",n/a,£145,56.5,Diesel,2,/ad/25276340
 C Class,2019," £31,609",Semi-Auto,"1,000",n/a,£145,64.2,Diesel,2,/ad/25276345
 C Class,2019," £27,499",Semi-Auto,"3,325",n/a,£145,60.1,Diesel,1.6,/ad/25276352
 C Class,2019," £34,579",Semi-Auto,"1,000",n/a,£145,44.1,Petrol,1.5,/ad/25276358
 C Class,2019," £35,539",Semi-Auto,"1,000",n/a,£145,57.7,Diesel,2,/ad/25276359
 C Class,2019," £60,859",Semi-Auto,"1,000",n/a,£145,28.5,Petrol,4,/ad/25276362
 C Class,2016," £18,624",Semi-Auto,"21,603",n/a,£125,52.3,Petrol,2,/ad/25452971
 C Class,2017," £28,624",Semi-Auto,"41,045",n/a,£265,36.2,Petrol,3,/ad/25452981
 C Class,2019," £41,949",Semi-Auto,"11,470",n/a,£145,29.7,Petrol,3,/ad/25374218
 C Class,2019," £25,449",Semi-Auto,"13,193",n/a,£145,47.1,Petrol,1.5,/ad/25374158
 C Class,2019," £23,949",Semi-Auto,"14,658",n/a,£145,46.3,Petrol,1.5,/ad/25374159
 C Class,2019," £22,699",Semi-Auto,"23,185",n/a,£145,46.3,Petrol,1.5,/ad/25374160
 C Class,2019," £19,849",Semi-Auto,"13,977",n/a,£145,46.3,Petrol,1.5,/ad/25374161
 C Class,2019," £20,149",Semi-Auto,"11,784",n/a,£145,46.3,Petrol,1.5,/ad/25374162
 C Class,2019," £19,899",Semi-Auto,"13,347",n/a,£145,46.3,Petrol,1.5,/ad/25374163
 C Class,2019," £25,949",Semi-Auto,"10,201",n/a,£145,47.1,Petrol,1.5,/ad/25374242
 C Class,2019," £19,899",Semi-Auto,"13,359",n/a,£145,46.3,Petrol,1.5,/ad/25374246
 C Class,2019," £20,149",Semi-Auto,"11,761",n/a,£145,46.3,Petrol,1.5,/ad/25374247
 C Class,2019," £25,799",Semi-Auto,"11,056",n/a,£145,47.1,Petrol,1.5,/ad/25374165
 C Class,2019," £20,449",Semi-Auto,"13,865",n/a,£145,61.4,Diesel,2,/ad/25374253
 C Class,2018," £22,549",Semi-Auto,"5,437",n/a,£145,46.3,Petrol,1.5,/ad/25374257
 C Class,2018," £18,799",Semi-Auto,"14,731",n/a,£145,46.3,Petrol,1.5,/ad/25374259
 C Class,2016," £18,449",Semi-Auto,"23,077",37,£30,64.2,Diesel,2.1,/ad/25374261
 C Class,2019," £24,999",Semi-Auto,"6,330",n/a,£145,45.6,Petrol,1.5,/ad/25374117
 C Class,2019," £31,199",Semi-Auto,"4,979",n/a,£145,41.5,Petrol,2,/ad/25346227
 C Class,2016," £17,999",Semi-Auto,"28,984",n/a,£30,64.2,Diesel,2.1,/ad/25342655
 C Class,2019," £24,549",Semi-Auto,"14,642",n/a,£145,46.3,Petrol,1.5,/ad/25374166
 C Class,2019," £24,399",Semi-Auto,"13,469",n/a,£145,58.9,Diesel,2,/ad/25374169
 C Class,2016," £17,491",Automatic,"18,500",30,£20,65.7,Diesel,2.1,/ad/25217027
 C Class,2019," £28,995",Automatic,"3,000",n/a,£145,45.6,Petrol,1.5,/ad/25217032
 C Class,2019," £19,749",Semi-Auto,"14,730",n/a,£150,46.3,Petrol,1.5,/ad/25452924
 C Class,2019," £28,400",Semi-Auto,"16,884",n/a,£145,57.7,Diesel,2,/ad/25276726
 C Class,2018," £22,000",Semi-Auto,"10,998",n/a,£145,46.3,Petrol,1.5,/ad/25276727
 C Class,2019," £28,359",Semi-Auto,"6,040",n/a,£145,44.1,Petrol,2,/ad/25276731
 C Class,2019," £28,000",Semi-Auto,"1,999",n/a,£145,43.5,Petrol,2,/ad/25276740
 C Class,2019," £41,400",Semi-Auto,"3,615",n/a,£145,28.8,Petrol,3,/ad/25276741
 C Class,2019," £28,700",Semi-Auto,"4,000",n/a,£145,47.1,Petrol,1.5,/ad/25276743
 C Class,2019," £28,000",Semi-Auto,"10,648",n/a,£145,44.1,Petrol,2,/ad/25276749
 C Class,2020," £30,500",Semi-Auto,100,n/a,£145,64.2,Diesel,2,/ad/25276753
 C Class,2019," £28,589",Semi-Auto,"7,075",n/a,£145,57.7,Diesel,2,/ad/25276295
 C Class,2019," £26,589",Semi-Auto,"3,762",n/a,£145,60.1,Diesel,1.6,/ad/25276298
 C Class,2019," £37,899",Semi-Auto,"7,411",n/a,£145,29.4,Petrol,3,/ad/25276301
 C Class,2019," £28,949",Semi-Auto,"6,565",n/a,£145,57.7,Diesel,2,/ad/25276302
 C Class,2018," £23,199",Semi-Auto,"8,942",n/a,£145,46.3,Petrol,1.5,/ad/25276305
 C Class,2019," £30,799",Semi-Auto,"8,947",n/a,£145,57.7,Diesel,2,/ad/25276311
 C Class,2019," £24,299",Semi-Auto,"12,546",n/a,£145,61.4,Diesel,2,/ad/25276313
 C Class,2019," £30,699",Semi-Auto,"9,914",n/a,£145,57.7,Diesel,2,/ad/25276315
 C Class,2018," £28,749",Semi-Auto,"6,449",n/a,£145,54.3,Diesel,2,/ad/25276323
 C Class,2019," £30,995",Semi-Auto,14,n/a,£145,42.8,Petrol,2,/ad/25273791
 C Class,2019," £29,995",Semi-Auto,21,n/a,£145,61.4,Diesel,2,/ad/25273792
 C Class,2019," £29,995",Semi-Auto,22,n/a,£145,61.4,Diesel,2,/ad/25273794
 C Class,2019," £29,995",Semi-Auto,13,n/a,£145,55.4,Diesel,2,/ad/25273797
 C Class,2019," £29,995",Automatic,14,n/a,£145,42.8,Petrol,2,/ad/25273821
 C Class,2018," £28,374",Automatic,"8,962",n/a,£145,54.3,Diesel,2,/ad/25273823
 C Class,2016," £31,995",Automatic,"11,891",n/a,£260,36.2,Petrol,3,/ad/25273833
 C Class,2016," £22,624",Semi-Auto,"10,271",33,£145,49.6,Petrol,2,/ad/25273839
 C Class,2020," £39,995",Semi-Auto,328,n/a,£145,44.1,Petrol,1.5,/ad/25273860
 C Class,2019," £30,995",Automatic,"6,959",n/a,£145,57.7,Diesel,2,/ad/25273887
 C Class,2020," £39,309",Semi-Auto,"1,000",n/a,£145,46.3,Diesel,2,/ad/25349015
 C Class,2016," £36,399",Semi-Auto,"27,416",n/a,£300,34.5,Petrol,4,/ad/25276278
 C Class,2019," £32,899",Semi-Auto,"4,378",n/a,£145,55.4,Diesel,2,/ad/25276281
 C Class,2019," £33,299",Semi-Auto,"2,838",n/a,£145,42.2,Petrol,2,/ad/25276282
 C Class,2019," £34,099",Semi-Auto,"6,033",n/a,£145,44.1,Petrol,2,/ad/25276283
 C Class,2019," £30,499",Semi-Auto,"1,126",n/a,£145,56.5,Diesel,2,/ad/25276285
 C Class,2019," £26,599",Semi-Auto,"4,000",n/a,£145,46.3,Petrol,1.5,/ad/25276292
 C Class,2019," £28,491",Automatic,"3,000",n/a,£145,47.1,Petrol,1.5,/ad/25217033
 C Class,2014," £14,491",Manual,"23,000",31,£125,52.3,Petrol,2,/ad/25217035
 C Class,2017," £42,991",Automatic,"7,100",n/a,£300,34.5,Petrol,4,/ad/25217040
 C Class,2016," £35,991",Automatic,"18,900",n/a,£300,34.5,Petrol,4,/ad/25217042
 C Class,2016," £16,695",Semi-Auto,"41,000",n/a,£30,64.2,Diesel,2.1,/ad/25199119
 C Class,2015," £14,490",Semi-Auto,"41,590",32,£125,52.3,Petrol,2,/ad/25453715
 C Class,2019," £24,724",Semi-Auto,"10,545",n/a,£145,47.1,Petrol,1.5,/ad/25273778
 C Class,2019," £31,995",Semi-Auto,37,n/a,£145,44.1,Petrol,2,/ad/25273789
 C Class,2020," £30,500",Semi-Auto,999,n/a,£145,64.2,Diesel,2,/ad/25276761
 C Class,2018," £39,000",Semi-Auto,"7,011",n/a,£150,29.1,Petrol,3,/ad/25460872
 C Class,2016," £17,500",Semi-Auto,"41,758",38,£0,134.5,Hybrid,2,/ad/25422371
 C Class,2018," £15,999",Semi-Auto,"41,650",30,£145,65.7,Diesel,2.1,/ad/25345862
 C Class,2019," £25,599",Semi-Auto,"13,624",n/a,£145,46.3,Petrol,1.5,/ad/25345863
 C Class,2019," £29,999",Semi-Auto,"13,109",n/a,£145,57.7,Diesel,2,/ad/25345864
 C Class,2019," £30,299",Semi-Auto,"2,230",n/a,£145,61.4,Diesel,2,/ad/25345867
 C Class,2018," £25,299",Semi-Auto,"13,440",n/a,£145,64.2,Diesel,2,/ad/25373862
 C Class,2019," £19,899",Semi-Auto,"13,633",n/a,£145,46.3,Petrol,1.5,/ad/25373868
 C Class,2019," £19,849",Semi-Auto,"14,017",n/a,£145,46.3,Petrol,1.5,/ad/25373869
 C Class,2019," £21,099",Semi-Auto,"4,535",n/a,£145,46.3,Petrol,1.5,/ad/25373870
 C Class,2020," £30,500",Semi-Auto,199,n/a,£145,64.2,Diesel,2,/ad/25276762
 C Class,2019," £29,950",Semi-Auto,"6,605",n/a,£145,57.7,Diesel,2,/ad/25276775
 C Class,2019," £29,500",Semi-Auto,"7,610",n/a,£145,57.7,Diesel,2,/ad/25276776
 C Class,2019," £30,500",Semi-Auto,"7,098",n/a,£145,57.7,Diesel,2,/ad/25276784
 C Class,2019," £30,500",Semi-Auto,"3,180",n/a,£145,57.7,Diesel,2,/ad/25276785
 C Class,2015," £15,250",Semi-Auto,"43,348",n/a,£30,62.8,Diesel,2.1,/ad/25426371
 C Class,2014," £10,995",Semi-Auto,"39,802",43,£145,53.3,Diesel,2.1,/ad/25448487
 C Class,2016," £23,991",Automatic,"27,500",n/a,£200,42.8,Petrol,2,/ad/25216989
 C Class,2018," £39,991",Automatic,"9,000",n/a,£145,29.4,Petrol,3,/ad/25217000
 C Class,2019," £30,799",Automatic,"7,264",n/a,£145,55.4,Diesel,2,/ad/25273966
 C Class,2019," £29,699",Automatic,"4,542",n/a,£145,56.5,Diesel,2,/ad/25273978
 C Class,2019," £28,499",Automatic,"1,864",n/a,£145,45.6,Petrol,1.5,/ad/25273982
 C Class,2019," £26,299",Semi-Auto,"13,237",n/a,£145,47.1,Petrol,1.5,/ad/25273994
 C Class,2018," £24,199",Semi-Auto,"6,812",n/a,£145,58.9,Diesel,2,/ad/25273996
 C Class,2019," £25,449",Semi-Auto,"13,197",n/a,£145,47.1,Petrol,1.5,/ad/25373965
 C Class,2019," £19,849",Semi-Auto,"14,074",n/a,£145,46.3,Petrol,1.5,/ad/25373966
 C Class,2019," £19,799",Semi-Auto,"14,401",n/a,£145,46.3,Petrol,1.5,/ad/25373967
 C Class,2019," £25,349",Semi-Auto,"10,544",n/a,£145,44.1,Petrol,1.5,/ad/25373969
 C Class,2019," £24,849",Semi-Auto,"5,000",n/a,£145,44.1,Petrol,1.5,/ad/25276327
 C Class,2017," £25,999",Semi-Auto,"6,600",34,£145,47.1,Petrol,2,/ad/25276293
 C Class,2018," £22,991",Automatic,"12,000",n/a,£145,44.1,Petrol,1.5,/ad/25217004
 C Class,2016," £19,999",Semi-Auto,"24,137",n/a,£125,51.4,Petrol,2,/ad/25442074
 C Class,2019," £20,299",Semi-Auto,"14,184",n/a,£145,46.3,Petrol,1.5,/ad/25373984
 C Class,2019," £20,349",Semi-Auto,"14,012",n/a,£145,46.3,Petrol,1.5,/ad/25373985
 C Class,2019," £29,349",Semi-Auto,"11,561",n/a,£145,57.7,Diesel,2,/ad/25373987
 C Class,2019," £26,349",Semi-Auto,"10,299",n/a,£145,61.4,Diesel,2,/ad/25373988
 C Class,2019," £42,099",Semi-Auto,"3,076",n/a,£145,28,Petrol,3,/ad/25373989
 C Class,2019," £25,849",Semi-Auto,"10,977",n/a,£145,47.1,Petrol,1.5,/ad/25373991
 C Class,2019," £25,349",Semi-Auto,"9,728",n/a,£145,46.3,Petrol,1.5,/ad/25373995
 C Class,2019," £19,799",Semi-Auto,"14,422",n/a,£145,46.3,Petrol,1.5,/ad/25374000
 C Class,2019," £25,499",Semi-Auto,"15,175",n/a,£145,61.4,Diesel,2,/ad/25374001
 C Class,2018," £28,199",Semi-Auto,"9,252",n/a,£145,54.3,Diesel,2,/ad/25374003
 C Class,2019," £23,879",Manual,551,n/a,£145,47.1,Petrol,1.6,/ad/25272510
 C Class,2019," £29,099",Semi-Auto,"5,088",n/a,£145,47.1,Petrol,1.5,/ad/25272516
 C Class,2019," £34,579",Semi-Auto,"1,000",n/a,£145,44.1,Petrol,1.5,/ad/25272519
 C Class,2019," £36,999",Semi-Auto,"1,000",n/a,£145,55.4,Diesel,2,/ad/25272532
 C Class,2019," £33,789",Semi-Auto,"1,000",n/a,£145,61.4,Diesel,2,/ad/25272534
 C Class,2015," £17,749",Semi-Auto,"19,039",37,£30,64.2,Diesel,2.1,/ad/25272554
 C Class,2017," £18,999",Semi-Auto,"31,727",n/a,£145,64.2,Diesel,2.1,/ad/25272555
 C Class,2019," £25,149",Semi-Auto,"13,157",n/a,£145,45.6,Petrol,1.5,/ad/25373971
 C Class,2019," £20,399",Semi-Auto,"13,334",n/a,£145,46.3,Petrol,1.5,/ad/25373979
 C Class,2019," £30,349",Semi-Auto,438,n/a,£145,44.1,Petrol,2,/ad/25374004
 C Class,2016," £17,849",Semi-Auto,"45,557",n/a,£30,61.4,Diesel,2.1,/ad/25374007
 C Class,2017," £22,449",Semi-Auto,"44,998",38,£30,65.7,Diesel,2.1,/ad/25374014
 C Class,2016," £17,299",Semi-Auto,"66,500",38,£125,60.1,Diesel,2.1,/ad/25366884
 C Class,2016," £17,999",Semi-Auto,"21,040",25,£30,64.2,Diesel,1.6,/ad/25366885
 C Class,2019," £25,999",Semi-Auto,"15,195",n/a,£145,61.4,Diesel,2,/ad/25345876
 C Class,2019," £27,799",Semi-Auto,"3,251",n/a,£145,61.4,Diesel,2,/ad/25273998
 C Class,2019," £26,589",Automatic,"3,070",n/a,£145,60.1,Diesel,1.6,/ad/25274008
 C Class,2018," £23,199",Automatic,"9,136",n/a,£145,46.3,Petrol,1.5,/ad/25274023
 C Class,2019," £20,449",Semi-Auto,"14,005",n/a,£145,61.4,Diesel,2,/ad/25373981
 C Class,2018," £26,199",Automatic,"9,366",38,£145,65.7,Diesel,2.1,/ad/25274057
 C Class,2018," £19,599",Semi-Auto,"13,053",n/a,£145,61.4,Diesel,2,/ad/25274059
 C Class,2019," £23,289",Semi-Auto,"15,458",n/a,£145,61.4,Diesel,2,/ad/25274061
 C Class,2019," £25,399",Automatic,"6,612",n/a,£145,45.6,Petrol,1.5,/ad/25274064
 C Class,2019," £27,299",Semi-Auto,"1,000",n/a,£145,46.3,Petrol,1.5,/ad/25272443
 C Class,2018," £28,699",Semi-Auto,"5,234",n/a,£145,57.7,Diesel,2,/ad/25272455
 C Class,2019," £31,609",Semi-Auto,"1,000",n/a,£145,64.2,Diesel,2,/ad/25272458
 C Class,2019," £26,699",Semi-Auto,"5,500",n/a,£145,43.5,Petrol,2,/ad/25272417
 C Class,2016," £24,799",Automatic,"30,385",38,£30,65.7,Diesel,2.1,/ad/25272418
 C Class,2019," £27,199",Semi-Auto,"3,780",n/a,£145,42.2,Petrol,2,/ad/25272420
 C Class,2019," £20,699",Semi-Auto,"10,037",n/a,£145,64.2,Diesel,2.1,/ad/25272423
 C Class,2017," £23,699",Semi-Auto,"7,978",32,£20,67.3,Diesel,2.1,/ad/25272427
 C Class,2018," £21,449",Semi-Auto,"2,684",n/a,£145,44.1,Petrol,1.5,/ad/25272428
 C Class,2019," £30,849",Semi-Auto,"8,473",n/a,£145,54.3,Diesel,2,/ad/25272431
 C Class,2019," £46,999",Semi-Auto,"9,962",n/a,£145,29.7,Petrol,3,/ad/25272435
 C Class,2019," £28,199",Semi-Auto,"10,452",n/a,£145,57.7,Diesel,2,/ad/25272440
 C Class,2019," £27,499",Semi-Auto,"1,211",n/a,£145,58.9,Diesel,1.6,/ad/25272441
 C Class,2019," £29,299",Semi-Auto,"2,905",n/a,£145,61.4,Diesel,2,/ad/25272469
 C Class,2016," £19,799",Automatic,"17,000",n/a,£30,64.2,Diesel,2.1,/ad/25272478
 C Class,2016," £20,399",Semi-Auto,"15,000",n/a,£30,64.2,Diesel,2.1,/ad/25272480
 C Class,2018," £23,799",Semi-Auto,"3,640",32,£145,47.9,Petrol,2,/ad/25272484
 C Class,2019," £31,699",Semi-Auto,"3,358",n/a,£145,57.7,Diesel,2,/ad/25272485
 C Class,2019," £30,799",Semi-Auto,"7,031",n/a,£145,61.4,Diesel,2,/ad/25272486
 C Class,2019," £31,199",Semi-Auto,"4,885",n/a,£145,64.2,Diesel,2,/ad/25272487
 C Class,2019," £34,799",Semi-Auto,"3,435",n/a,£145,44.1,Petrol,1.5,/ad/25272488
 C Class,2019," £68,399",Semi-Auto,"1,282",n/a,£145,28,Petrol,4,/ad/25272490
 C Class,2019," £31,529",Automatic,"1,000",n/a,£145,51.4,Diesel,2,/ad/25274112
 C Class,2019," £35,049",Automatic,"1,000",n/a,£145,44.1,Petrol,1.5,/ad/25274120
 C Class,2019," £38,289",Automatic,"1,000",n/a,£145,54.3,Diesel,2,/ad/25274123
 C Class,2019," £32,289",Automatic,"1,000",n/a,£145,46.3,Petrol,1.5,/ad/25274125
 C Class,2019," £32,069",Automatic,"1,000",n/a,£145,64.2,Diesel,2,/ad/25274127
 C Class,2019," £32,069",Automatic,"1,000",n/a,£145,64.2,Diesel,2,/ad/25274129
 C Class,2019," £30,299",Automatic,"7,478",n/a,£145,55.4,Diesel,2,/ad/25274133
 C Class,2019," £67,699",Automatic,544,n/a,£145,28,Petrol,4,/ad/25274141
 C Class,2019," £35,399",Semi-Auto,"1,273",n/a,£145,44.1,Petrol,1.5,/ad/25274151
 C Class,2019," £24,849",Automatic,"1,446",n/a,£145,45.6,Petrol,1.5,/ad/25274066
 C Class,2019," £24,789",Automatic,428,n/a,£145,44.1,Petrol,1.5,/ad/25274068
 C Class,2019," £39,299",Automatic,"8,628",n/a,£145,29.4,Petrol,3,/ad/25274075
 C Class,2019," £25,099",Automatic,"3,400",n/a,£145,42.2,Petrol,1.6,/ad/25274088
 C Class,2019," £27,199",Automatic,754,n/a,£145,46.3,Petrol,1.5,/ad/25274090
 C Class,2019," £23,399",Automatic,"3,816",n/a,£145,44.1,Petrol,1.5,/ad/25274094
 C Class,2019," £31,199",Automatic,"3,435",n/a,£145,57.7,Diesel,2,/ad/25274105
 C Class,2019," £32,069",Semi-Auto,"1,000",n/a,£145,64.2,Diesel,2,/ad/25272459
 C Class,2019," £30,919",Semi-Auto,"1,000",n/a,£145,53.3,Diesel,2,/ad/25272460
 C Class,2019," £25,799",Semi-Auto,"1,000",n/a,£145,45.6,Petrol,1.5,/ad/25272462
 C Class,2016," £38,349",Semi-Auto,"22,000",n/a,£300,34.5,Petrol,4,/ad/25272463
 C Class,2019," £49,499",Semi-Auto,"1,000",n/a,£145,29.1,Petrol,3,/ad/25272465
 C Class,2019," £49,669",Semi-Auto,"1,000",n/a,£145,29.1,Petrol,3,/ad/25272466
 C Class,2018," £18,399",Semi-Auto,"31,122",31,£145,64.2,Diesel,2.1,/ad/25366697
 C Class,2019," £31,299",Semi-Auto,"4,631",n/a,£145,61.4,Diesel,2,/ad/25272500
 C Class,2019," £33,599",Semi-Auto,"2,983",n/a,£145,57.7,Diesel,2,/ad/25274153
 C Class,2017," £20,349",Semi-Auto,"10,745",n/a,£30,64.2,Diesel,2.1,/ad/25366703
 C Class,2019," £34,399",Semi-Auto,"3,353",n/a,£145,55.4,Diesel,2,/ad/25348928
 C Class,2019," £30,099",Semi-Auto,"2,671",n/a,£145,60.1,Diesel,1.6,/ad/25348933
 C Class,2019," £31,519",Semi-Auto,"1,000",n/a,£145,45.6,Petrol,1.5,/ad/25348945
 C Class,2016," £19,799",Semi-Auto,"38,500",33,£125,52.3,Petrol,2,/ad/25348949
 C Class,2018," £29,999",Semi-Auto,"17,788",n/a,£145,36.2,Petrol,3,/ad/25432442
 C Class,2018," £26,799",Semi-Auto,"7,466",34,£145,47.1,Petrol,2,/ad/25403530
 C Class,2020," £36,209",Semi-Auto,"1,000",n/a,£145,42.8,Petrol,2,/ad/25417628
 C Class,2017," £14,549",Semi-Auto,"38,085",n/a,£20,65.7,Diesel,2.1,/ad/25417629
 C Class,2019," £25,899",Semi-Auto,"10,662",n/a,£145,47.1,Petrol,1.5,/ad/25366680
 C Class,2020," £36,809",Semi-Auto,"1,000",n/a,£145,46.3,Petrol,1.5,/ad/25386088
 C Class,2016," £25,499",Semi-Auto,"9,458",n/a,£160,43.5,Petrol,2,/ad/25392638
 C Class,2017," £18,299",Semi-Auto,"35,431",n/a,£30,61.4,Diesel,2.1,/ad/25392641
 C Class,2017," £25,999",Semi-Auto,"2,883",n/a,£145  ,42.2,Petrol,2,/ad/25407248
 C Class,2016," £18,999",Semi-Auto,"28,500",n/a,£20,64.2,Diesel,2.1,/ad/25425608
 C Class,2016," £19,799",Semi-Auto,"21,086",n/a,£30,64.2,Diesel,2.1,/ad/25452892
 C Class,2019," £28,599",Semi-Auto,970,n/a,£145,60.1,Diesel,1.6,/ad/25272368
 C Class,2019," £32,599",Semi-Auto,"3,723",n/a,£145,54.3,Diesel,2,/ad/25272376
 C Class,2019," £25,999",Semi-Auto,"13,701",n/a,£145,47.1,Petrol,1.5,/ad/25272381
 C Class,2018," £47,099",Automatic,"11,501",n/a,£145,31.7,Petrol,4,/ad/25274206
 C Class,2019," £26,289",Automatic,650,n/a,£145,46.3,Petrol,1.5,/ad/25274211
 C Class,2017," £25,599",Semi-Auto,"13,000",n/a,£145  ,42.2,Petrol,2,/ad/25274214
 C Class,2019," £31,609",Semi-Auto,"1,825",n/a,£145,64.2,Diesel,2,/ad/25447698
 C Class,2016," £15,999",Semi-Auto,"9,000",n/a,£20,65.7,Diesel,2.1,/ad/25447699
 C Class,2019," £34,919",Semi-Auto,"2,292",n/a,£145,44.1,Petrol,1.5,/ad/25425619
 C Class,2019," £28,999",Semi-Auto,"2,392",n/a,£150,46.3,Petrol,1.5,/ad/25452933
 C Class,2019," £33,599",Automatic,"1,734",n/a,£145,55.4,Diesel,2,/ad/25273956
 C Class,2019," £31,099",Automatic,"1,935",n/a,£145,44.1,Petrol,2,/ad/25273960
 C Class,2019," £20,399",Semi-Auto,"14,111",n/a,£145,61.4,Diesel,2,/ad/25366656
 C Class,2019," £29,349",Semi-Auto,"4,133",n/a,£145,57.7,Diesel,2,/ad/25366658
 C Class,2019," £20,299",Semi-Auto,"14,144",n/a,£145,46.3,Petrol,1.5,/ad/25366660
 C Class,2019," £25,749",Semi-Auto,"13,873",n/a,£145,61.4,Diesel,2,/ad/25366662
 C Class,2019," £25,749",Semi-Auto,"13,789",n/a,£145,61.4,Diesel,2,/ad/25366663
 C Class,2016," £17,149",Semi-Auto,"38,395",n/a,£30,64.2,Diesel,2.1,/ad/25366665
 C Class,2019," £42,049",Semi-Auto,"6,071",n/a,£145  ,30.4,Petrol,3,/ad/25366667
 C Class,2019," £30,149",Semi-Auto,"6,362",n/a,£145  ,64.2,Diesel,2,/ad/25366671
